date,tactic,state,campaign,impression,clicks,spend,attributed revenue,platform
2025-07-18,Non-Branded Search,CA,Google - Non-Branded Search - C05,271671,11239,1598.65,4910.6,Google
2025-07-19,Non-Branded Search,CA,Google - Non-Branded Search - C05,185235,9117,556.51,1662.11,Google
2025-07-20,Non-Branded Search,CA,Google - Non-Branded Search - C05,173101,8466,1200.78,3683.54,Google
2025-07-21,Non-Branded Search,CA,Google - Non-Branded Search - C05,183103,8765,1079.17,3073.83,Google
2025-07-22,Non-Branded Search,CA,Google - Non-Branded Search - C05,142085,6690,766.95,2860.79,Google
2025-07-23,Non-Branded Search,CA,Google - Non-Branded Search - C05,171465,7554,1725.01,5381.46,Google
2025-07-24,Non-Branded Search,CA,Google - Non-Branded Search - C05,133529,6175,720.3,2113.22,Google
2025-07-25,Non-Branded Search,CA,Google - Non-Branded Search - C05,218226,9188,903.15,2676.8,Google
2025-07-26,Non-Branded Search,CA,Google - Non-Branded Search - C05,180311,8041,637.03,1819.74,Google
2025-07-27,Non-Branded Search,CA,Google - Non-Branded Search - C05,128344,5606,1216.62,4273.71,Google
2025-07-28,Non-Branded Search,CA,Google - Non-Branded Search - C05,294806,13698,1577.48,5135.52,Google
2025-07-29,Non-Branded Search,CA,Google - Non-Branded Search - C05,381046,15811,1894.48,5422.75,Google
2025-07-30,Non-Branded Search,CA,Google - Non-Branded Search - C05,240645,11062,2251.13,7724.04,Google
2025-07-31,Non-Branded Search,CA,Google - Non-Branded Search - C05,179845,7623,978.13,2765.88,Google
2025-08-01,Non-Branded Search,CA,Google - Non-Branded Search - C05,169114,7411,1564.8,5264.2,Google
2025-08-02,Non-Branded Search,CA,Google - Non-Branded Search - C05,219660,10639,1219.23,4393.48,Google
2025-08-03,Non-Branded Search,CA,Google - Non-Branded Search - C05,245444,11583,764.71,2742.76,Google
2025-08-04,Non-Branded Search,CA,Google - Non-Branded Search - C05,183337,7544,1146.37,3086.31,Google
2025-08-05,Non-Branded Search,CA,Google - Non-Branded Search - C05,242171,10007,1742.57,6030.7,Google
2025-08-06,Non-Branded Search,CA,Google - Non-Branded Search - C05,209240,9283,1622.95,5763.12,Google
2025-08-07,Non-Branded Search,CA,Google - Non-Branded Search - C05,488146,20251,3955.88,12759.83,Google
2025-08-08,Non-Branded Search,CA,Google - Non-Branded Search - C05,282425,13003,1426.37,4422.91,Google
2025-08-09,Non-Branded Search,CA,Google - Non-Branded Search - C05,371657,17370,1099.0,3660.94,Google
2025-08-10,Non-Branded Search,CA,Google - Non-Branded Search - C05,342830,14971,1241.66,3369.41,Google
2025-08-11,Non-Branded Search,CA,Google - Non-Branded Search - C05,306708,15050,2672.53,8662.35,Google
2025-08-12,Non-Branded Search,CA,Google - Non-Branded Search - C05,139249,6069,879.2,2471.6,Google
2025-08-13,Non-Branded Search,CA,Google - Non-Branded Search - C05,344725,14677,2225.58,6810.2,Google
2025-08-14,Non-Branded Search,CA,Google - Non-Branded Search - C05,137556,5725,664.71,2103.3,Google
2025-08-15,Non-Branded Search,CA,Google - Non-Branded Search - C05,106665,4856,1139.88,3201.49,Google
2025-08-16,Non-Branded Search,CA,Google - Non-Branded Search - C05,373529,15280,1605.91,5214.51,Google
2025-08-17,Non-Branded Search,CA,Google - Non-Branded Search - C05,256292,12654,2232.84,6270.14,Google
2025-08-18,Non-Branded Search,CA,Google - Non-Branded Search - C05,286103,13483,1932.06,6654.22,Google
2025-08-19,Non-Branded Search,CA,Google - Non-Branded Search - C05,183321,7736,1798.61,6707.51,Google
2025-08-20,Non-Branded Search,CA,Google - Non-Branded Search - C05,202120,9201,1604.4,5442.26,Google
2025-08-21,Non-Branded Search,CA,Google - Non-Branded Search - C05,117738,5809,1039.19,2872.86,Google
2025-08-22,Non-Branded Search,CA,Google - Non-Branded Search - C05,179373,7635,565.02,1935.3,Google
2025-08-23,Non-Branded Search,CA,Google - Non-Branded Search - C05,431053,21090,3271.99,9628.28,Google
2025-08-24,Non-Branded Search,CA,Google - Non-Branded Search - C05,144743,6347,1287.39,4224.84,Google
2025-08-25,Non-Branded Search,CA,Google - Non-Branded Search - C05,149169,6137,875.29,2983.74,Google
2025-08-26,Non-Branded Search,CA,Google - Non-Branded Search - C05,279257,13351,1366.39,4350.83,Google
2025-08-27,Non-Branded Search,CA,Google - Non-Branded Search - C05,182727,8287,1275.69,3716.9,Google
2025-08-28,Non-Branded Search,CA,Google - Non-Branded Search - C05,211572,9026,1883.96,6062.84,Google
2025-08-29,Non-Branded Search,CA,Google - Non-Branded Search - C05,313312,14967,1143.33,3763.69,Google
2025-08-30,Non-Branded Search,CA,Google - Non-Branded Search - C05,261275,12277,2177.81,7958.32,Google
2025-08-31,Non-Branded Search,CA,Google - Non-Branded Search - C05,347571,15537,2851.61,8237.22,Google
2025-09-01,Non-Branded Search,CA,Google - Non-Branded Search - C05,311189,14258,1177.62,3184.24,Google
2025-09-02,Non-Branded Search,CA,Google - Non-Branded Search - C05,514597,22732,3078.48,10538.33,Google
2025-09-03,Non-Branded Search,CA,Google - Non-Branded Search - C05,203225,9263,764.24,2938.04,Google
2025-09-04,Non-Branded Search,CA,Google - Non-Branded Search - C05,222271,9109,1164.67,3839.7,Google
2025-09-05,Non-Branded Search,CA,Google - Non-Branded Search - C05,222694,9326,1485.69,4250.35,Google
2025-09-06,Non-Branded Search,CA,Google - Non-Branded Search - C05,318794,14540,2318.73,6843.38,Google
2025-09-07,Non-Branded Search,CA,Google - Non-Branded Search - C05,201732,8744,648.89,2234.98,Google
2025-09-08,Non-Branded Search,CA,Google - Non-Branded Search - C05,238549,10592,2093.16,7776.89,Google
2025-09-09,Non-Branded Search,CA,Google - Non-Branded Search - C05,180385,8760,629.08,1994.52,Google
2025-09-10,Non-Branded Search,CA,Google - Non-Branded Search - C05,200725,8649,889.91,2443.64,Google
2025-09-11,Non-Branded Search,CA,Google - Non-Branded Search - C05,159855,7849,1304.69,3677.29,Google
2025-09-12,Non-Branded Search,CA,Google - Non-Branded Search - C05,200226,9157,1367.82,4787.11,Google
2025-05-16,Display,CA,Google - Non-Branded Search - C06,294418,1139,2621.05,3787.37,Google
2025-05-17,Display,CA,Google - Non-Branded Search - C06,147855,611,1037.89,1566.73,Google
2025-05-18,Display,CA,Google - Non-Branded Search - C06,145321,593,624.08,1047.4,Google
2025-05-19,Display,CA,Google - Non-Branded Search - C06,113064,419,1126.5,1975.9,Google
2025-05-20,Display,CA,Google - Non-Branded Search - C06,322717,1361,987.52,1662.51,Google
2025-05-21,Display,CA,Google - Non-Branded Search - C06,183864,764,1584.3,2759.28,Google
2025-05-22,Display,CA,Google - Non-Branded Search - C06,165263,641,1348.59,1819.75,Google
2025-05-23,Display,CA,Google - Non-Branded Search - C06,132153,537,471.77,867.83,Google
2025-05-24,Display,CA,Google - Non-Branded Search - C06,439206,1770,3532.99,6517.87,Google
2025-05-25,Display,CA,Google - Non-Branded Search - C06,165897,610,1280.92,2001.77,Google
2025-05-26,Display,CA,Google - Non-Branded Search - C06,122778,473,574.06,1038.95,Google
2025-05-27,Display,CA,Google - Non-Branded Search - C06,252126,911,2150.48,3282.96,Google
2025-05-28,Display,CA,Google - Non-Branded Search - C06,176920,656,1023.34,1741.06,Google
2025-05-29,Display,CA,Google - Non-Branded Search - C06,238745,976,971.86,1555.58,Google
2025-05-30,Display,CA,Google - Non-Branded Search - C06,262553,1154,1184.37,2045.44,Google
2025-05-31,Display,CA,Google - Non-Branded Search - C06,113477,417,1189.43,1625.86,Google
2025-06-01,Display,CA,Google - Non-Branded Search - C06,107217,399,302.56,481.14,Google
2025-06-02,Display,CA,Google - Non-Branded Search - C06,146109,557,827.56,1443.43,Google
2025-06-03,Display,CA,Google - Non-Branded Search - C06,191132,720,2057.5,2785.2,Google
2025-06-04,Display,CA,Google - Non-Branded Search - C06,183602,784,766.05,1209.12,Google
2025-06-05,Display,CA,Google - Non-Branded Search - C06,105164,386,622.59,974.11,Google
2025-06-06,Display,CA,Google - Non-Branded Search - C06,250606,929,2042.06,3090.09,Google
2025-06-07,Display,CA,Google - Non-Branded Search - C06,436008,1682,2903.29,4761.76,Google
2025-06-08,Display,CA,Google - Non-Branded Search - C06,157482,646,1204.79,1894.72,Google
2025-06-09,Display,CA,Google - Non-Branded Search - C06,154726,561,1641.52,3064.78,Google
2025-06-10,Display,CA,Google - Non-Branded Search - C06,126016,512,863.71,1348.18,Google
2025-06-11,Display,CA,Google - Non-Branded Search - C06,175833,700,1784.63,3120.03,Google
2025-06-12,Display,CA,Google - Non-Branded Search - C06,257582,1038,951.08,1522.24,Google
2025-06-13,Display,CA,Google - Non-Branded Search - C06,169080,653,1521.57,2456.43,Google
2025-06-14,Display,CA,Google - Non-Branded Search - C06,285459,1069,2733.04,4371.61,Google
2025-06-15,Display,CA,Google - Non-Branded Search - C06,209470,877,1833.01,3241.98,Google
2025-06-16,Display,CA,Google - Non-Branded Search - C06,69238,292,377.08,670.6,Google
2025-06-17,Display,CA,Google - Non-Branded Search - C06,141049,544,807.59,1266.98,Google
2025-06-18,Display,CA,Google - Non-Branded Search - C06,159338,591,743.66,1127.75,Google
2025-06-19,Display,CA,Google - Non-Branded Search - C06,116371,489,873.35,1272.72,Google
2025-06-20,Display,CA,Google - Non-Branded Search - C06,117434,488,415.07,694.81,Google
2025-06-21,Display,CA,Google - Non-Branded Search - C06,114791,476,1171.63,1796.8,Google
2025-06-22,Display,CA,Google - Non-Branded Search - C06,174209,744,1245.93,1658.36,Google
2025-06-23,Display,CA,Google - Non-Branded Search - C06,164160,699,1308.36,2495.12,Google
2025-06-24,Display,CA,Google - Non-Branded Search - C06,95740,388,916.24,1432.47,Google
2025-06-25,Display,CA,Google - Non-Branded Search - C06,142457,574,769.43,1286.16,Google
2025-06-26,Display,CA,Google - Non-Branded Search - C06,192242,777,1669.45,2942.12,Google
2025-06-27,Display,CA,Google - Non-Branded Search - C06,183983,739,1725.69,2295.37,Google
2025-06-28,Display,CA,Google - Non-Branded Search - C06,136876,578,497.54,946.13,Google
2025-06-29,Display,CA,Google - Non-Branded Search - C06,127715,483,1025.41,1962.43,Google
2025-06-30,Display,CA,Google - Non-Branded Search - C06,197970,715,1353.38,1944.4,Google
2025-07-01,Display,CA,Google - Non-Branded Search - C06,159089,588,544.93,770.53,Google
2025-07-02,Display,CA,Google - Non-Branded Search - C06,124188,465,534.71,882.93,Google
2025-07-03,Display,CA,Google - Non-Branded Search - C06,97014,353,845.87,1399.22,Google
2025-07-04,Display,CA,Google - Non-Branded Search - C06,275524,1127,1979.04,3816.94,Google
2025-07-05,Display,CA,Google - Non-Branded Search - C06,287919,1239,1868.92,2517.09,Google
2025-07-06,Display,CA,Google - Non-Branded Search - C06,175043,745,863.12,1474.91,Google
2025-07-07,Display,CA,Google - Non-Branded Search - C06,403081,1741,1376.13,2263.73,Google
2025-07-08,Display,CA,Google - Non-Branded Search - C06,286864,1047,1247.04,1708.05,Google
2025-07-09,Display,CA,Google - Non-Branded Search - C06,219544,866,995.77,1625.1,Google
2025-07-10,Display,CA,Google - Non-Branded Search - C06,167784,662,1259.9,1852.12,Google
2025-07-11,Display,CA,Google - Non-Branded Search - C06,169280,672,955.75,1526.25,Google
2025-07-12,Display,CA,Google - Non-Branded Search - C06,162408,707,1420.71,2143.92,Google
2025-07-13,Display,CA,Google - Non-Branded Search - C06,114925,455,837.63,1202.37,Google
2025-07-14,Display,CA,Google - Non-Branded Search - C06,78015,332,544.33,976.97,Google
2025-07-15,Display,CA,Google - Non-Branded Search - C06,124389,462,968.77,1571.05,Google
2025-07-16,Display,CA,Google - Non-Branded Search - C06,127836,467,789.54,1312.89,Google
2025-07-17,Display,CA,Google - Non-Branded Search - C06,130921,507,534.8,768.19,Google
2025-07-18,Display,CA,Google - Non-Branded Search - C06,191174,780,894.11,1284.25,Google
2025-07-19,Display,CA,Google - Non-Branded Search - C06,81943,318,749.29,1142.06,Google
2025-07-20,Display,CA,Google - Non-Branded Search - C06,111007,409,1141.53,2003.65,Google
2025-07-21,Display,CA,Google - Non-Branded Search - C06,121481,466,765.37,1296.44,Google
2025-07-22,Display,CA,Google - Non-Branded Search - C06,156275,665,1151.62,2038.24,Google
2025-07-23,Display,CA,Google - Non-Branded Search - C06,141371,561,832.22,1460.51,Google
2025-07-24,Display,CA,Google - Non-Branded Search - C06,108995,403,782.11,1342.43,Google
2025-07-25,Display,CA,Google - Non-Branded Search - C06,160726,615,1466.89,2280.78,Google
2025-07-26,Display,CA,Google - Non-Branded Search - C06,144991,565,745.99,1283.96,Google
2025-07-27,Display,CA,Google - Non-Branded Search - C06,246528,1025,1256.68,2027.33,Google
2025-07-28,Display,CA,Google - Non-Branded Search - C06,120345,520,392.65,684.19,Google
2025-07-29,Display,CA,Google - Non-Branded Search - C06,267226,1110,1505.78,2593.66,Google
2025-07-30,Display,CA,Google - Non-Branded Search - C06,440579,1676,3471.27,4965.05,Google
2025-07-31,Display,CA,Google - Non-Branded Search - C06,119583,446,794.77,1269.48,Google
2025-08-01,Display,CA,Google - Non-Branded Search - C06,156687,651,1076.71,1736.32,Google
2025-08-02,Display,CA,Google - Non-Branded Search - C06,282227,1054,2787.65,4000.51,Google
2025-08-03,Display,CA,Google - Non-Branded Search - C06,258228,940,1665.45,2416.44,Google
2025-08-04,Display,CA,Google - Non-Branded Search - C06,199347,788,1051.38,1445.98,Google
2025-08-05,Display,CA,Google - Non-Branded Search - C06,155021,609,1461.76,1917.43,Google
2025-08-06,Display,CA,Google - Non-Branded Search - C06,137373,521,1105.55,1578.06,Google
2025-08-07,Display,CA,Google - Non-Branded Search - C06,192928,785,864.41,1201.41,Google
2025-08-08,Display,CA,Google - Non-Branded Search - C06,220132,846,1763.02,2980.48,Google
2025-08-09,Display,CA,Google - Non-Branded Search - C06,187667,715,970.99,1429.8,Google
2025-08-10,Display,CA,Google - Non-Branded Search - C06,263105,1076,2236.41,4108.2,Google
2025-08-11,Display,CA,Google - Non-Branded Search - C06,180871,788,1706.17,2844.59,Google
2025-08-12,Display,CA,Google - Non-Branded Search - C06,230425,895,1695.11,2856.05,Google
2025-08-13,Display,CA,Google - Non-Branded Search - C06,110012,411,774.4,1107.51,Google
2025-08-14,Display,CA,Google - Non-Branded Search - C06,248783,970,870.98,1491.52,Google
2025-08-15,Display,CA,Google - Non-Branded Search - C06,195167,709,1299.14,1840.13,Google
2025-08-16,Display,CA,Google - Non-Branded Search - C06,307023,1283,2292.61,4007.19,Google
2025-08-17,Display,CA,Google - Non-Branded Search - C06,176478,698,872.48,1316.19,Google
2025-08-18,Display,CA,Google - Non-Branded Search - C06,210507,915,638.89,1110.43,Google
2025-08-19,Display,CA,Google - Non-Branded Search - C06,199092,857,795.08,1399.47,Google
2025-08-20,Display,CA,Google - Non-Branded Search - C06,123209,531,1233.24,2071.55,Google
2025-08-21,Display,CA,Google - Non-Branded Search - C06,69292,253,412.05,560.35,Google
2025-08-22,Display,CA,Google - Non-Branded Search - C06,174263,676,553.56,816.08,Google
2025-08-23,Display,CA,Google - Non-Branded Search - C06,171464,625,1651.9,2274.48,Google
2025-08-24,Display,CA,Google - Non-Branded Search - C06,230771,997,1915.07,2986.29,Google
2025-08-25,Display,CA,Google - Non-Branded Search - C06,203315,857,2082.84,3036.66,Google
2025-08-26,Display,CA,Google - Non-Branded Search - C06,210027,800,1906.29,3121.36,Google
2025-08-27,Display,CA,Google - Non-Branded Search - C06,153714,592,1505.13,2443.56,Google
2025-08-28,Display,CA,Google - Non-Branded Search - C06,126280,471,1185.59,1830.55,Google
2025-08-29,Display,CA,Google - Non-Branded Search - C06,172838,719,597.38,969.67,Google
2025-08-30,Display,CA,Google - Non-Branded Search - C06,204501,765,1019.62,1681.26,Google
2025-08-31,Display,CA,Google - Non-Branded Search - C06,131660,495,483.22,689.1,Google
2025-09-01,Display,CA,Google - Non-Branded Search - C06,134378,534,572.56,909.08,Google
2025-09-02,Display,CA,Google - Non-Branded Search - C06,349941,1485,2710.48,4654.94,Google
2025-09-03,Display,CA,Google - Non-Branded Search - C06,104933,444,891.78,1277.64,Google
2025-09-04,Display,CA,Google - Non-Branded Search - C06,155067,670,1435.3,2611.87,Google
2025-09-05,Display,CA,Google - Non-Branded Search - C06,179711,708,544.56,857.99,Google
2025-09-06,Display,CA,Google - Non-Branded Search - C06,258529,993,1029.71,1663.27,Google
2025-09-07,Display,CA,Google - Non-Branded Search - C06,258070,973,1790.37,3064.62,Google
2025-09-08,Display,CA,Google - Non-Branded Search - C06,197326,779,1070.82,1590.43,Google
2025-09-09,Display,CA,Google - Non-Branded Search - C06,200899,876,744.26,1036.06,Google
2025-09-10,Display,CA,Google - Non-Branded Search - C06,117825,449,997.06,1807.85,Google
2025-09-11,Display,CA,Google - Non-Branded Search - C06,99394,403,469.02,672.77,Google
2025-09-12,Display,CA,Google - Non-Branded Search - C06,143833,562,505.22,834.47,Google
2025-05-16,Non-Branded Search,CA,Google - Display - C07,206052,9036,719.24,2028.47,Google
2025-05-17,Non-Branded Search,CA,Google - Display - C07,172805,7156,1673.68,5449.0,Google
2025-05-18,Non-Branded Search,CA,Google - Display - C07,120763,4975,868.78,2750.9,Google
2025-05-19,Non-Branded Search,CA,Google - Display - C07,124256,5536,867.8,2674.53,Google
2025-05-20,Non-Branded Search,CA,Google - Display - C07,268411,11035,785.54,2297.09,Google
2025-05-21,Non-Branded Search,CA,Google - Display - C07,145062,6520,1046.95,3713.04,Google
2025-05-22,Non-Branded Search,CA,Google - Display - C07,166827,6904,1088.23,3827.72,Google
2025-05-23,Non-Branded Search,CA,Google - Display - C07,213117,9959,1067.92,3708.03,Google
2025-05-24,Non-Branded Search,CA,Google - Display - C07,130187,6154,777.97,2166.83,Google
2025-05-25,Non-Branded Search,CA,Google - Display - C07,148376,6214,682.29,1854.79,Google
2025-05-26,Non-Branded Search,CA,Google - Display - C07,150010,7073,649.26,1906.31,Google
2025-05-27,Non-Branded Search,CA,Google - Display - C07,147572,6088,602.44,1922.86,Google
2025-05-28,Non-Branded Search,CA,Google - Display - C07,145251,6046,998.21,3525.52,Google
2025-05-29,Non-Branded Search,CA,Google - Display - C07,233239,9938,1594.11,5175.12,Google
2025-05-30,Non-Branded Search,CA,Google - Display - C07,222480,10636,1167.39,4136.21,Google
2025-05-31,Non-Branded Search,CA,Google - Display - C07,249536,12129,1515.55,4122.73,Google
2025-06-01,Non-Branded Search,CA,Google - Display - C07,253357,12031,1931.18,6545.64,Google
2025-06-02,Non-Branded Search,CA,Google - Display - C07,134911,5809,999.54,3793.8,Google
2025-06-03,Non-Branded Search,CA,Google - Display - C07,154165,7466,1102.77,3418.03,Google
2025-06-04,Non-Branded Search,CA,Google - Display - C07,230326,10298,1350.04,4373.15,Google
2025-06-05,Non-Branded Search,CA,Google - Display - C07,195997,8131,959.17,2626.39,Google
2025-06-06,Non-Branded Search,CA,Google - Display - C07,156240,6674,1050.65,3086.58,Google
2025-06-07,Non-Branded Search,CA,Google - Display - C07,296490,12869,2268.63,7348.09,Google
2025-06-08,Non-Branded Search,CA,Google - Display - C07,253596,10737,1452.69,4922.82,Google
2025-06-09,Non-Branded Search,CA,Google - Display - C07,343168,16373,2232.9,7885.89,Google
2025-06-10,Non-Branded Search,CA,Google - Display - C07,122519,5836,567.47,1716.79,Google
2025-06-11,Non-Branded Search,CA,Google - Display - C07,244568,10006,853.32,2816.86,Google
2025-06-12,Non-Branded Search,CA,Google - Display - C07,132058,6521,626.83,2154.22,Google
2025-06-13,Non-Branded Search,CA,Google - Display - C07,187773,8315,744.71,2782.58,Google
2025-06-14,Non-Branded Search,CA,Google - Display - C07,231591,10272,1066.84,3199.84,Google
2025-06-15,Non-Branded Search,CA,Google - Display - C07,177936,7499,1413.02,5148.96,Google
2025-06-16,Non-Branded Search,CA,Google - Display - C07,211325,10238,2071.08,6398.5,Google
2025-06-17,Non-Branded Search,CA,Google - Display - C07,111706,5017,901.69,3046.95,Google
2025-06-18,Non-Branded Search,CA,Google - Display - C07,173052,8029,1774.61,6517.19,Google
2025-06-19,Non-Branded Search,CA,Google - Display - C07,272987,11096,1262.23,3731.96,Google
2025-06-20,Non-Branded Search,CA,Google - Display - C07,111470,4809,546.83,1527.69,Google
2025-06-21,Non-Branded Search,CA,Google - Display - C07,158694,7153,935.12,2470.73,Google
2025-06-22,Non-Branded Search,CA,Google - Display - C07,267007,12564,1809.92,6201.3,Google
2025-06-23,Non-Branded Search,CA,Google - Display - C07,132401,6117,423.45,1279.2,Google
2025-06-24,Non-Branded Search,CA,Google - Display - C07,178403,8288,1308.36,4415.56,Google
2025-06-25,Non-Branded Search,CA,Google - Display - C07,217754,10693,1008.23,2840.38,Google
2025-06-26,Non-Branded Search,CA,Google - Display - C07,229023,10032,1150.63,3532.9,Google
2025-06-27,Non-Branded Search,CA,Google - Display - C07,129495,5285,482.05,1495.06,Google
2025-06-28,Non-Branded Search,CA,Google - Display - C07,146565,6371,1306.9,4103.23,Google
2025-06-29,Non-Branded Search,CA,Google - Display - C07,218807,10735,1783.98,5432.46,Google
2025-06-30,Non-Branded Search,CA,Google - Display - C07,248936,10622,1989.3,6625.14,Google
2025-07-01,Non-Branded Search,CA,Google - Display - C07,216020,8795,1533.41,5218.92,Google
2025-07-02,Non-Branded Search,CA,Google - Display - C07,120357,5671,804.01,2312.08,Google
2025-07-03,Non-Branded Search,CA,Google - Display - C07,217268,10679,1080.68,3965.49,Google
2025-07-04,Non-Branded Search,CA,Google - Display - C07,225858,9644,2262.57,7919.21,Google
2025-07-05,Non-Branded Search,CA,Google - Display - C07,157988,6909,1343.05,4229.4,Google
2025-07-06,Non-Branded Search,CA,Google - Display - C07,135692,6076,457.4,1658.68,Google
2025-07-07,Non-Branded Search,CA,Google - Display - C07,343876,14958,1748.16,4912.24,Google
2025-07-08,Non-Branded Search,CA,Google - Display - C07,179690,8762,618.47,1770.29,Google
2025-07-09,Non-Branded Search,CA,Google - Display - C07,208013,9607,927.01,3452.6,Google
2025-07-10,Non-Branded Search,CA,Google - Display - C07,105298,4370,1015.16,3708.65,Google
2025-07-11,Non-Branded Search,CA,Google - Display - C07,200055,8903,696.7,2500.51,Google
2025-07-12,Non-Branded Search,CA,Google - Display - C07,150443,7148,790.83,2208.85,Google
2025-07-13,Non-Branded Search,CA,Google - Display - C07,138738,6610,927.9,2531.4,Google
2025-07-14,Non-Branded Search,CA,Google - Display - C07,249573,10214,1785.58,5079.72,Google
2025-07-15,Non-Branded Search,CA,Google - Display - C07,245786,11428,2057.18,6152.72,Google
2025-07-16,Non-Branded Search,CA,Google - Display - C07,174107,7736,1238.67,4271.96,Google
2025-07-17,Non-Branded Search,CA,Google - Display - C07,282357,11749,2565.43,8238.22,Google
2025-07-18,Non-Branded Search,CA,Google - Display - C07,169099,7927,1535.17,4306.77,Google
2025-07-19,Non-Branded Search,CA,Google - Display - C07,154119,6314,1441.13,4008.62,Google
2025-07-20,Non-Branded Search,CA,Google - Display - C07,195104,9338,599.59,2102.12,Google
2025-07-21,Non-Branded Search,CA,Google - Display - C07,95849,4161,399.92,1176.91,Google
2025-07-22,Non-Branded Search,CA,Google - Display - C07,254061,12008,1922.54,5603.66,Google
2025-07-23,Non-Branded Search,CA,Google - Display - C07,271337,13258,1950.86,6618.23,Google
2025-07-24,Non-Branded Search,CA,Google - Display - C07,188869,9040,1535.9,5134.03,Google
2025-07-25,Non-Branded Search,CA,Google - Display - C07,222364,9101,1337.1,3941.56,Google
2025-07-26,Non-Branded Search,CA,Google - Display - C07,215761,8764,1493.0,4457.63,Google
2025-07-27,Non-Branded Search,CA,Google - Display - C07,174873,8120,1250.74,3984.26,Google
2025-07-28,Non-Branded Search,CA,Google - Display - C07,140068,6456,640.01,1955.17,Google
2025-07-29,Non-Branded Search,CA,Google - Display - C07,256714,10941,910.56,3412.87,Google
2025-07-30,Non-Branded Search,CA,Google - Display - C07,120986,5126,950.16,2657.61,Google
2025-07-31,Non-Branded Search,CA,Google - Display - C07,323955,14383,2790.37,8640.0,Google
2025-08-01,Non-Branded Search,CA,Google - Display - C07,373874,18198,3056.12,10786.21,Google
2025-08-02,Non-Branded Search,CA,Google - Display - C07,133391,5583,466.15,1456.76,Google
2025-08-03,Non-Branded Search,CA,Google - Display - C07,212038,10345,810.83,2668.45,Google
2025-08-04,Non-Branded Search,CA,Google - Display - C07,219545,9560,1123.77,3275.5,Google
2025-08-05,Non-Branded Search,CA,Google - Display - C07,246081,10436,1274.07,4298.44,Google
2025-08-06,Non-Branded Search,CA,Google - Display - C07,140431,6267,453.35,1220.03,Google
2025-08-07,Non-Branded Search,CA,Google - Display - C07,116751,5722,419.35,1227.43,Google
2025-08-08,Non-Branded Search,CA,Google - Display - C07,295948,13168,1007.9,2838.02,Google
2025-08-09,Non-Branded Search,CA,Google - Display - C07,145355,6396,963.64,3306.63,Google
2025-08-10,Non-Branded Search,CA,Google - Display - C07,284002,11955,993.27,3701.66,Google
2025-08-11,Non-Branded Search,CA,Google - Display - C07,154752,6378,1231.08,3994.45,Google
2025-08-12,Non-Branded Search,CA,Google - Display - C07,190085,8550,839.06,2262.19,Google
2025-08-13,Non-Branded Search,CA,Google - Display - C07,257616,11364,2120.13,6264.16,Google
2025-08-14,Non-Branded Search,CA,Google - Display - C07,99746,4248,486.24,1439.7,Google
2025-08-15,Non-Branded Search,CA,Google - Display - C07,164302,7002,1028.34,3182.43,Google
2025-08-16,Non-Branded Search,CA,Google - Display - C07,216357,10422,1652.56,5145.03,Google
2025-08-17,Non-Branded Search,CA,Google - Display - C07,159145,7500,1012.41,3794.42,Google
2025-08-18,Non-Branded Search,CA,Google - Display - C07,181755,8362,1028.97,2945.45,Google
2025-08-19,Non-Branded Search,CA,Google - Display - C07,143665,7096,1038.4,3682.05,Google
2025-08-20,Non-Branded Search,CA,Google - Display - C07,130136,6298,768.59,2411.52,Google
2025-08-21,Non-Branded Search,CA,Google - Display - C07,233562,11404,1091.51,3527.09,Google
2025-08-22,Non-Branded Search,CA,Google - Display - C07,188428,7711,599.02,2163.45,Google
2025-08-23,Non-Branded Search,CA,Google - Display - C07,95440,4181,709.49,2401.03,Google
2025-08-24,Non-Branded Search,CA,Google - Display - C07,255334,11710,1229.16,3779.5,Google
2025-08-25,Non-Branded Search,CA,Google - Display - C07,221332,9624,658.0,2254.75,Google
2025-08-26,Non-Branded Search,CA,Google - Display - C07,267822,12230,1291.91,3908.49,Google
2025-08-27,Non-Branded Search,CA,Google - Display - C07,107098,5119,905.07,3255.05,Google
2025-08-28,Non-Branded Search,CA,Google - Display - C07,199425,8913,1612.78,4597.72,Google
2025-08-29,Non-Branded Search,CA,Google - Display - C07,118002,4796,834.55,2800.55,Google
2025-08-30,Non-Branded Search,CA,Google - Display - C07,156189,6995,1414.59,3762.71,Google
2025-08-31,Non-Branded Search,CA,Google - Display - C07,147550,6547,901.23,3110.47,Google
2025-09-01,Non-Branded Search,CA,Google - Display - C07,176339,7462,1006.7,3398.81,Google
2025-09-02,Non-Branded Search,CA,Google - Display - C07,331827,13765,1801.84,6079.78,Google
2025-09-03,Non-Branded Search,CA,Google - Display - C07,281014,13861,1480.5,4222.68,Google
2025-09-04,Non-Branded Search,CA,Google - Display - C07,215587,9977,1921.12,5591.81,Google
2025-09-05,Non-Branded Search,CA,Google - Display - C07,156073,7723,1100.21,3323.05,Google
2025-09-06,Non-Branded Search,CA,Google - Display - C07,133206,5401,986.06,3214.03,Google
2025-09-07,Non-Branded Search,CA,Google - Display - C07,209825,9050,1460.74,5392.67,Google
2025-09-08,Non-Branded Search,CA,Google - Display - C07,274453,13236,2315.2,7534.52,Google
2025-09-09,Non-Branded Search,CA,Google - Display - C07,250256,11720,1354.94,4641.41,Google
2025-09-10,Non-Branded Search,CA,Google - Display - C07,184448,8546,960.86,3460.5,Google
