date,tactic,state,campaign,impression,clicks,spend,attributed revenue,platform
2025-07-17,Spark Ads,CA,TikTok - Spark Ads - C05,150575,2086,1071.82,2670.01,TikTok
2025-07-18,Spark Ads,CA,TikTok - Spark Ads - C05,92362,1285,828.15,2015.96,TikTok
2025-07-19,Spark Ads,CA,TikTok - Spark Ads - C05,139983,1728,719.62,1963.53,TikTok
2025-07-20,Spark Ads,CA,TikTok - Spark Ads - C05,107864,1318,1110.39,2695.87,TikTok
2025-07-21,Spark Ads,CA,TikTok - Spark Ads - C05,245454,3025,2431.44,5659.56,TikTok
2025-07-22,Spark Ads,CA,TikTok - Spark Ads - C05,216345,2749,2155.92,4978.68,TikTok
2025-07-23,Spark Ads,CA,TikTok - Spark Ads - C05,248888,3131,2164.99,4903.14,TikTok
2025-07-24,Spark Ads,CA,TikTok - Spark Ads - C05,112825,1364,795.23,1759.85,TikTok
2025-07-25,Spark Ads,CA,TikTok - Spark Ads - C05,87229,1131,371.66,880.43,TikTok
2025-07-26,Spark Ads,CA,TikTok - Spark Ads - C05,173555,2206,837.52,1911.96,TikTok
2025-07-27,Spark Ads,CA,TikTok - Spark Ads - C05,283148,3590,1503.76,3148.66,TikTok
2025-07-28,Spark Ads,CA,TikTok - Spark Ads - C05,124077,1520,832.0,2088.1,TikTok
2025-07-29,Spark Ads,CA,TikTok - Spark Ads - C05,143124,1806,1598.47,4397.17,TikTok
2025-07-30,Spark Ads,CA,TikTok - Spark Ads - C05,223308,2719,2264.3,4556.71,TikTok
2025-07-31,Spark Ads,CA,TikTok - Spark Ads - C05,240539,3366,2320.09,5623.22,TikTok
2025-08-01,Spark Ads,CA,TikTok - Spark Ads - C05,112757,1429,827.28,1816.08,TikTok
2025-08-02,Spark Ads,CA,TikTok - Spark Ads - C05,111984,1358,658.52,1639.35,TikTok
2025-08-03,Spark Ads,CA,TikTok - Spark Ads - C05,207663,2810,1403.46,3269.63,TikTok
2025-08-04,Spark Ads,CA,TikTok - Spark Ads - C05,142289,1771,1226.53,2424.15,TikTok
2025-08-05,Spark Ads,CA,TikTok - Spark Ads - C05,250603,3035,1864.72,3840.98,TikTok
2025-08-06,Spark Ads,CA,TikTok - Spark Ads - C05,139906,1807,917.61,2191.68,TikTok
2025-08-07,Spark Ads,CA,TikTok - Spark Ads - C05,101454,1337,1085.38,2604.1,TikTok
2025-08-08,Spark Ads,CA,TikTok - Spark Ads - C05,117557,1635,1448.26,3566.55,TikTok
2025-08-09,Spark Ads,CA,TikTok - Spark Ads - C05,56997,813,464.8,1014.77,TikTok
2025-08-10,Spark Ads,CA,TikTok - Spark Ads - C05,102067,1457,480.95,1124.0,TikTok
2025-08-11,Spark Ads,CA,TikTok - Spark Ads - C05,337189,4121,3411.73,7396.39,TikTok
2025-08-12,Spark Ads,CA,TikTok - Spark Ads - C05,173329,2067,1622.88,4290.53,TikTok
2025-08-13,Spark Ads,CA,TikTok - Spark Ads - C05,251850,3367,1003.91,2695.06,TikTok
2025-08-14,Spark Ads,CA,TikTok - Spark Ads - C05,165266,2058,1345.84,3114.31,TikTok
2025-08-15,Spark Ads,CA,TikTok - Spark Ads - C05,224998,2691,1714.47,4267.19,TikTok
2025-08-16,Spark Ads,CA,TikTok - Spark Ads - C05,144420,1956,938.28,2328.66,TikTok
2025-08-17,Spark Ads,CA,TikTok - Spark Ads - C05,222828,2926,1544.46,4037.76,TikTok
2025-08-18,Spark Ads,CA,TikTok - Spark Ads - C05,89315,1193,729.78,1802.79,TikTok
2025-08-19,Spark Ads,CA,TikTok - Spark Ads - C05,189719,2684,1226.2,2553.86,TikTok
2025-08-20,Spark Ads,CA,TikTok - Spark Ads - C05,123186,1540,1430.1,3549.47,TikTok
2025-08-21,Spark Ads,CA,TikTok - Spark Ads - C05,226686,3208,1225.99,3118.06,TikTok
2025-08-22,Spark Ads,CA,TikTok - Spark Ads - C05,80124,1045,901.75,1879.07,TikTok
2025-08-23,Spark Ads,CA,TikTok - Spark Ads - C05,246239,3066,1666.41,3848.31,TikTok
2025-08-24,Spark Ads,CA,TikTok - Spark Ads - C05,158870,2144,1845.06,5110.11,TikTok
2025-08-25,Spark Ads,CA,TikTok - Spark Ads - C05,131625,1786,1413.46,3093.12,TikTok
2025-08-26,Spark Ads,CA,TikTok - Spark Ads - C05,97001,1291,609.68,1238.65,TikTok
2025-08-27,Spark Ads,CA,TikTok - Spark Ads - C05,159518,2209,1202.68,2810.07,TikTok
2025-08-28,Spark Ads,CA,TikTok - Spark Ads - C05,146354,1885,714.77,1742.74,TikTok
2025-08-29,Spark Ads,CA,TikTok - Spark Ads - C05,147836,1928,686.98,1463.9,TikTok
2025-08-30,Spark Ads,CA,TikTok - Spark Ads - C05,109850,1314,1225.68,3372.02,TikTok
2025-08-31,Spark Ads,CA,TikTok - Spark Ads - C05,125810,1476,670.97,1511.85,TikTok
2025-09-01,Spark Ads,CA,TikTok - Spark Ads - C05,375272,5066,3150.06,7069.08,TikTok
2025-09-02,Spark Ads,CA,TikTok - Spark Ads - C05,126512,1594,1543.59,3457.07,TikTok
2025-09-03,Spark Ads,CA,TikTok - Spark Ads - C05,208495,2742,1991.97,4757.25,TikTok
2025-09-04,Spark Ads,CA,TikTok - Spark Ads - C05,222783,2836,1216.61,3322.35,TikTok
2025-09-05,Spark Ads,CA,TikTok - Spark Ads - C05,137546,1897,537.39,1541.05,TikTok
2025-09-06,Spark Ads,CA,TikTok - Spark Ads - C05,134091,1774,1123.71,2483.34,TikTok
2025-09-07,Spark Ads,CA,TikTok - Spark Ads - C05,246650,3150,1934.05,4116.94,TikTok
2025-09-08,Spark Ads,CA,TikTok - Spark Ads - C05,138809,1674,1570.08,4129.04,TikTok
2025-09-09,Spark Ads,CA,TikTok - Spark Ads - C05,198000,2533,1587.73,3928.88,TikTok
2025-09-10,Spark Ads,CA,TikTok - Spark Ads - C05,113066,1426,897.66,1964.71,TikTok
2025-09-11,Spark Ads,CA,TikTok - Spark Ads - C05,204798,2600,880.24,2318.95,TikTok
2025-09-12,Spark Ads,CA,TikTok - Spark Ads - C05,229587,3039,2808.43,6751.1,TikTok
2025-05-16,Retargeting,CA,TikTok - Spark Ads - C06,201146,3467,1215.7,3875.08,TikTok
2025-05-17,Retargeting,CA,TikTok - Spark Ads - C06,93218,1359,551.15,1401.22,TikTok
2025-05-18,Retargeting,CA,TikTok - Spark Ads - C06,139695,2312,778.25,2025.34,TikTok
2025-05-19,Retargeting,CA,TikTok - Spark Ads - C06,67899,1019,308.9,864.84,TikTok
2025-05-20,Retargeting,CA,TikTok - Spark Ads - C06,92431,1355,406.92,1050.32,TikTok
2025-05-21,Retargeting,CA,TikTok - Spark Ads - C06,192993,3017,2022.9,6072.75,TikTok
2025-05-22,Retargeting,CA,TikTok - Spark Ads - C06,198353,3454,1336.5,3927.04,TikTok
2025-05-23,Retargeting,CA,TikTok - Spark Ads - C06,175275,2575,1620.14,5720.57,TikTok
2025-05-24,Retargeting,CA,TikTok - Spark Ads - C06,131315,1939,1431.39,3603.11,TikTok
2025-05-25,Retargeting,CA,TikTok - Spark Ads - C06,134962,2169,1384.2,3809.8,TikTok
2025-05-26,Retargeting,CA,TikTok - Spark Ads - C06,75020,1269,369.6,1165.08,TikTok
2025-05-27,Retargeting,CA,TikTok - Spark Ads - C06,54906,892,322.31,977.87,TikTok
2025-05-28,Retargeting,CA,TikTok - Spark Ads - C06,132530,2269,591.64,1990.14,TikTok
2025-05-29,Retargeting,CA,TikTok - Spark Ads - C06,195854,3035,1824.5,5531.79,TikTok
2025-05-30,Retargeting,CA,TikTok - Spark Ads - C06,130630,2103,1547.4,4352.92,TikTok
2025-05-31,Retargeting,CA,TikTok - Spark Ads - C06,178949,2993,1231.71,4032.86,TikTok
2025-06-01,Retargeting,CA,TikTok - Spark Ads - C06,162430,2794,701.1,2310.87,TikTok
2025-06-02,Retargeting,CA,TikTok - Spark Ads - C06,140179,2069,611.96,2007.53,TikTok
2025-06-03,Retargeting,CA,TikTok - Spark Ads - C06,138669,2278,1432.61,4387.25,TikTok
2025-06-04,Retargeting,CA,TikTok - Spark Ads - C06,201737,3522,1595.05,5245.47,TikTok
2025-06-05,Retargeting,CA,TikTok - Spark Ads - C06,145200,2317,567.12,1662.16,TikTok
2025-06-06,Retargeting,CA,TikTok - Spark Ads - C06,152432,2606,1593.23,3983.54,TikTok
2025-06-07,Retargeting,CA,TikTok - Spark Ads - C06,122743,1973,1268.84,3841.54,TikTok
2025-06-08,Retargeting,CA,TikTok - Spark Ads - C06,106182,1562,704.14,2042.1,TikTok
2025-06-09,Retargeting,CA,TikTok - Spark Ads - C06,121160,1995,1229.51,3916.64,TikTok
2025-06-10,Retargeting,CA,TikTok - Spark Ads - C06,141130,2282,1532.12,4341.59,TikTok
2025-06-11,Retargeting,CA,TikTok - Spark Ads - C06,187552,2720,1304.22,3989.23,TikTok
2025-06-12,Retargeting,CA,TikTok - Spark Ads - C06,81881,1431,728.46,2169.74,TikTok
2025-06-13,Retargeting,CA,TikTok - Spark Ads - C06,180080,2927,1480.02,4677.1,TikTok
2025-06-14,Retargeting,CA,TikTok - Spark Ads - C06,81077,1305,378.48,1079.78,TikTok
2025-06-15,Retargeting,CA,TikTok - Spark Ads - C06,60571,944,440.73,1174.92,TikTok
2025-06-16,Retargeting,CA,TikTok - Spark Ads - C06,108979,1783,1149.13,3308.54,TikTok
2025-06-17,Retargeting,CA,TikTok - Spark Ads - C06,64633,1017,359.24,1087.95,TikTok
2025-06-18,Retargeting,CA,TikTok - Spark Ads - C06,185316,2809,2118.61,6132.44,TikTok
2025-06-19,Retargeting,CA,TikTok - Spark Ads - C06,226136,3394,2196.05,6038.67,TikTok
2025-06-20,Retargeting,CA,TikTok - Spark Ads - C06,160221,2508,1260.58,3652.86,TikTok
2025-06-21,Retargeting,CA,TikTok - Spark Ads - C06,159926,2584,741.87,2242.35,TikTok
2025-06-22,Retargeting,CA,TikTok - Spark Ads - C06,208790,3025,919.12,2904.96,TikTok
2025-06-23,Retargeting,CA,TikTok - Spark Ads - C06,110715,1762,862.9,2555.02,TikTok
2025-06-24,Retargeting,CA,TikTok - Spark Ads - C06,170316,2611,1341.9,3517.23,TikTok
2025-06-25,Retargeting,CA,TikTok - Spark Ads - C06,141391,2126,1068.86,3165.55,TikTok
2025-06-26,Retargeting,CA,TikTok - Spark Ads - C06,76336,1140,726.89,2084.27,TikTok
2025-06-27,Retargeting,CA,TikTok - Spark Ads - C06,60111,1025,498.28,1270.14,TikTok
2025-06-28,Retargeting,CA,TikTok - Spark Ads - C06,86173,1466,871.77,2824.02,TikTok
2025-06-29,Retargeting,CA,TikTok - Spark Ads - C06,185648,3248,1965.92,5421.68,TikTok
2025-06-30,Retargeting,CA,TikTok - Spark Ads - C06,106419,1674,513.43,1809.77,TikTok
2025-07-01,Retargeting,CA,TikTok - Spark Ads - C06,109999,1846,882.16,2811.76,TikTok
2025-07-02,Retargeting,CA,TikTok - Spark Ads - C06,132589,2023,630.25,1904.39,TikTok
2025-07-03,Retargeting,CA,TikTok - Spark Ads - C06,122538,1780,1458.51,5012.7,TikTok
2025-07-04,Retargeting,CA,TikTok - Spark Ads - C06,92873,1427,589.83,1692.02,TikTok
2025-07-05,Retargeting,CA,TikTok - Spark Ads - C06,158058,2383,771.63,2243.53,TikTok
2025-07-06,Retargeting,CA,TikTok - Spark Ads - C06,95443,1521,850.58,2274.48,TikTok
2025-07-07,Retargeting,CA,TikTok - Spark Ads - C06,123256,1968,1314.32,4137.78,TikTok
2025-07-08,Retargeting,CA,TikTok - Spark Ads - C06,160088,2699,694.82,2050.88,TikTok
2025-07-09,Retargeting,CA,TikTok - Spark Ads - C06,161560,2496,1000.89,3524.27,TikTok
2025-07-10,Retargeting,CA,TikTok - Spark Ads - C06,136483,2151,981.84,3150.3,TikTok
2025-07-11,Retargeting,CA,TikTok - Spark Ads - C06,111397,1776,778.33,2341.85,TikTok
2025-07-12,Retargeting,CA,TikTok - Spark Ads - C06,93265,1504,1129.84,2822.16,TikTok
2025-07-13,Retargeting,CA,TikTok - Spark Ads - C06,76071,1281,528.04,1597.89,TikTok
2025-07-14,Retargeting,CA,TikTok - Spark Ads - C06,231263,3781,2485.05,8761.74,TikTok
2025-07-15,Retargeting,CA,TikTok - Spark Ads - C06,82469,1450,630.74,1908.69,TikTok
2025-07-16,Retargeting,CA,TikTok - Spark Ads - C06,111431,1741,625.28,1738.6,TikTok
2025-07-17,Retargeting,CA,TikTok - Spark Ads - C06,118296,1816,1518.12,4811.2,TikTok
2025-07-18,Retargeting,CA,TikTok - Spark Ads - C06,108980,1656,705.39,2356.63,TikTok
2025-07-19,Retargeting,CA,TikTok - Spark Ads - C06,95103,1402,404.3,1286.05,TikTok
2025-07-20,Retargeting,CA,TikTok - Spark Ads - C06,85235,1371,780.04,2119.09,TikTok
2025-07-21,Retargeting,CA,TikTok - Spark Ads - C06,75449,1132,774.8,2200.05,TikTok
2025-07-22,Retargeting,CA,TikTok - Spark Ads - C06,93229,1628,1069.01,3621.94,TikTok
2025-07-23,Retargeting,CA,TikTok - Spark Ads - C06,79621,1209,482.08,1343.6,TikTok
2025-07-24,Retargeting,CA,TikTok - Spark Ads - C06,140637,2368,1022.1,2864.03,TikTok
2025-07-25,Retargeting,CA,TikTok - Spark Ads - C06,79282,1174,839.6,2458.33,TikTok
2025-07-26,Retargeting,CA,TikTok - Spark Ads - C06,101008,1480,854.39,2423.19,TikTok
2025-07-27,Retargeting,CA,TikTok - Spark Ads - C06,143329,2488,1043.06,2906.63,TikTok
2025-07-28,Retargeting,CA,TikTok - Spark Ads - C06,91788,1401,607.4,2018.43,TikTok
2025-07-29,Retargeting,CA,TikTok - Spark Ads - C06,90838,1337,693.62,2139.62,TikTok
2025-07-30,Retargeting,CA,TikTok - Spark Ads - C06,69054,1175,551.87,1423.89,TikTok
2025-07-31,Retargeting,CA,TikTok - Spark Ads - C06,108467,1587,1069.28,2841.62,TikTok
2025-08-01,Retargeting,CA,TikTok - Spark Ads - C06,186948,2796,2054.81,5724.65,TikTok
2025-08-02,Retargeting,CA,TikTok - Spark Ads - C06,104753,1756,427.27,1389.9,TikTok
2025-08-03,Retargeting,CA,TikTok - Spark Ads - C06,152828,2364,1551.43,4683.79,TikTok
2025-08-04,Retargeting,CA,TikTok - Spark Ads - C06,88890,1482,879.34,2893.36,TikTok
2025-08-05,Retargeting,CA,TikTok - Spark Ads - C06,160473,2450,1135.8,3658.1,TikTok
2025-08-06,Retargeting,CA,TikTok - Spark Ads - C06,94975,1440,1055.98,2928.91,TikTok
2025-08-07,Retargeting,CA,TikTok - Spark Ads - C06,209986,3665,1776.88,5642.45,TikTok
2025-08-08,Retargeting,CA,TikTok - Spark Ads - C06,110869,1940,809.09,2271.63,TikTok
2025-08-09,Retargeting,CA,TikTok - Spark Ads - C06,137333,2246,1071.03,3248.47,TikTok
2025-08-10,Retargeting,CA,TikTok - Spark Ads - C06,140784,2103,1468.39,4615.57,TikTok
2025-08-11,Retargeting,CA,TikTok - Spark Ads - C06,150007,2234,949.6,2651.79,TikTok
2025-08-12,Retargeting,CA,TikTok - Spark Ads - C06,133431,2237,1211.35,4149.27,TikTok
2025-08-13,Retargeting,CA,TikTok - Spark Ads - C06,69952,1189,360.1,948.36,TikTok
2025-08-14,Retargeting,CA,TikTok - Spark Ads - C06,89556,1349,710.7,2137.85,TikTok
2025-08-15,Retargeting,CA,TikTok - Spark Ads - C06,96867,1440,737.29,2188.99,TikTok
2025-08-16,Retargeting,CA,TikTok - Spark Ads - C06,395749,6162,3731.78,11210.29,TikTok
2025-08-17,Retargeting,CA,TikTok - Spark Ads - C06,161987,2506,988.38,2770.18,TikTok
2025-08-18,Retargeting,CA,TikTok - Spark Ads - C06,137561,2288,1356.15,4302.44,TikTok
2025-08-19,Retargeting,CA,TikTok - Spark Ads - C06,115501,1944,515.56,1486.89,TikTok
2025-08-20,Retargeting,CA,TikTok - Spark Ads - C06,139480,2372,906.6,2711.89,TikTok
2025-08-21,Retargeting,CA,TikTok - Spark Ads - C06,65787,1155,716.58,2182.32,TikTok
2025-08-22,Retargeting,CA,TikTok - Spark Ads - C06,85721,1343,326.4,987.99,TikTok
2025-08-23,Retargeting,CA,TikTok - Spark Ads - C06,104105,1742,476.69,1325.55,TikTok
2025-08-24,Retargeting,CA,TikTok - Spark Ads - C06,127598,1886,1393.06,4951.87,TikTok
2025-08-25,Retargeting,CA,TikTok - Spark Ads - C06,102779,1773,1022.6,2896.96,TikTok
2025-08-26,Retargeting,CA,TikTok - Spark Ads - C06,97456,1652,905.39,2800.56,TikTok
2025-08-27,Retargeting,CA,TikTok - Spark Ads - C06,144724,2391,1662.67,4247.07,TikTok
2025-08-28,Retargeting,CA,TikTok - Spark Ads - C06,231457,3829,1886.21,6038.6,TikTok
2025-08-29,Retargeting,CA,TikTok - Spark Ads - C06,158169,2362,755.35,2325.02,TikTok
2025-08-30,Retargeting,CA,TikTok - Spark Ads - C06,157086,2522,1128.46,2902.66,TikTok
2025-08-31,Retargeting,CA,TikTok - Spark Ads - C06,154476,2520,1553.22,5130.36,TikTok
2025-09-01,Retargeting,CA,TikTok - Spark Ads - C06,127287,1916,800.96,2458.33,TikTok
2025-09-02,Retargeting,CA,TikTok - Spark Ads - C06,116754,1975,1385.98,3799.94,TikTok
2025-09-03,Retargeting,CA,TikTok - Spark Ads - C06,193245,2892,2158.81,6816.11,TikTok
2025-09-04,Retargeting,CA,TikTok - Spark Ads - C06,159856,2713,985.61,3258.01,TikTok
2025-09-05,Retargeting,CA,TikTok - Spark Ads - C06,158184,2598,1243.76,4165.79,TikTok
2025-09-06,Retargeting,CA,TikTok - Spark Ads - C06,140233,2455,1217.98,3913.34,TikTok
2025-09-07,Retargeting,CA,TikTok - Spark Ads - C06,152888,2429,1680.45,5050.21,TikTok
2025-09-08,Retargeting,CA,TikTok - Spark Ads - C06,153899,2568,1424.83,4305.01,TikTok
2025-09-09,Retargeting,CA,TikTok - Spark Ads - C06,182200,2679,2285.85,7560.26,TikTok
2025-09-10,Retargeting,CA,TikTok - Spark Ads - C06,163796,2715,759.55,2111.2,TikTok
2025-09-11,Retargeting,CA,TikTok - Spark Ads - C06,164029,2491,1372.26,4364.65,TikTok
2025-09-12,Retargeting,CA,TikTok - Spark Ads - C06,116917,2025,1317.53,4547.53,TikTok
2025-05-16,Retargeting,CA,TikTok - Retargeting - C07,195249,3184,1527.46,4376.35,TikTok
2025-05-17,Retargeting,CA,TikTok - Retargeting - C07,220199,3618,1964.85,5637.21,TikTok
2025-05-18,Retargeting,CA,TikTok - Retargeting - C07,115613,1793,762.15,2167.6,TikTok
2025-05-19,Retargeting,CA,TikTok - Retargeting - C07,244192,3966,1802.41,4622.18,TikTok
2025-05-20,Retargeting,CA,TikTok - Retargeting - C07,85547,1438,595.88,1817.25,TikTok
2025-05-21,Retargeting,CA,TikTok - Retargeting - C07,135024,2208,1395.77,3956.8,TikTok
2025-05-22,Retargeting,CA,TikTok - Retargeting - C07,134748,2096,679.9,1820.99,TikTok
2025-05-23,Retargeting,CA,TikTok - Retargeting - C07,187445,2864,853.22,2386.33,TikTok
2025-05-24,Retargeting,CA,TikTok - Retargeting - C07,92120,1570,971.47,2792.64,TikTok
2025-05-25,Retargeting,CA,TikTok - Retargeting - C07,78028,1298,1002.93,2704.53,TikTok
2025-05-26,Retargeting,CA,TikTok - Retargeting - C07,61258,970,548.5,1370.99,TikTok
2025-05-27,Retargeting,CA,TikTok - Retargeting - C07,195557,2827,1460.16,4095.32,TikTok
2025-05-28,Retargeting,CA,TikTok - Retargeting - C07,117420,1994,1288.5,4125.36,TikTok
2025-05-29,Retargeting,CA,TikTok - Retargeting - C07,149324,2488,1346.89,4183.52,TikTok
2025-05-30,Retargeting,CA,TikTok - Retargeting - C07,102878,1794,1034.53,3578.1,TikTok
2025-05-31,Retargeting,CA,TikTok - Retargeting - C07,182490,2956,929.8,2609.79,TikTok
2025-06-01,Retargeting,CA,TikTok - Retargeting - C07,133921,2210,889.02,2959.92,TikTok
2025-06-02,Retargeting,CA,TikTok - Retargeting - C07,161398,2388,941.47,3005.72,TikTok
2025-06-03,Retargeting,CA,TikTok - Retargeting - C07,131103,2038,1094.16,3154.5,TikTok
2025-06-04,Retargeting,CA,TikTok - Retargeting - C07,246206,4280,2178.55,6155.2,TikTok
2025-06-05,Retargeting,CA,TikTok - Retargeting - C07,164191,2462,1203.02,3681.49,TikTok
2025-06-06,Retargeting,CA,TikTok - Retargeting - C07,108084,1661,1165.8,3463.13,TikTok
2025-06-07,Retargeting,CA,TikTok - Retargeting - C07,143352,2207,1048.41,3230.86,TikTok
2025-06-08,Retargeting,CA,TikTok - Retargeting - C07,153090,2622,1159.99,3383.24,TikTok
2025-06-09,Retargeting,CA,TikTok - Retargeting - C07,152748,2502,1697.4,5702.87,TikTok
2025-06-10,Retargeting,CA,TikTok - Retargeting - C07,65496,1086,427.9,1095.05,TikTok
2025-06-11,Retargeting,CA,TikTok - Retargeting - C07,256182,4210,1303.15,3567.83,TikTok
2025-06-12,Retargeting,CA,TikTok - Retargeting - C07,122900,1961,850.51,2781.99,TikTok
2025-06-13,Retargeting,CA,TikTok - Retargeting - C07,240514,4195,1563.74,4385.76,TikTok
2025-06-14,Retargeting,CA,TikTok - Retargeting - C07,195808,3183,894.62,2682.18,TikTok
2025-06-15,Retargeting,CA,TikTok - Retargeting - C07,218217,3524,2524.63,6312.19,TikTok
2025-06-16,Retargeting,CA,TikTok - Retargeting - C07,71442,1112,740.32,2462.21,TikTok
2025-06-17,Retargeting,CA,TikTok - Retargeting - C07,165749,2861,1626.99,4363.65,TikTok
2025-06-18,Retargeting,CA,TikTok - Retargeting - C07,112053,1718,574.98,1475.25,TikTok
2025-06-19,Retargeting,CA,TikTok - Retargeting - C07,76837,1168,354.67,995.03,TikTok
2025-06-20,Retargeting,CA,TikTok - Retargeting - C07,132994,2087,957.34,2606.08,TikTok
2025-06-21,Retargeting,CA,TikTok - Retargeting - C07,133454,1927,836.32,2388.1,TikTok
2025-06-22,Retargeting,CA,TikTok - Retargeting - C07,121299,2119,1146.4,3285.79,TikTok
2025-06-23,Retargeting,CA,TikTok - Retargeting - C07,111242,1813,721.29,2394.71,TikTok
2025-06-24,Retargeting,CA,TikTok - Retargeting - C07,71953,1104,627.49,1897.81,TikTok
2025-06-25,Retargeting,CA,TikTok - Retargeting - C07,101130,1664,545.55,1620.15,TikTok
2025-06-26,Retargeting,CA,TikTok - Retargeting - C07,125546,1847,659.57,2006.84,TikTok
2025-06-27,Retargeting,CA,TikTok - Retargeting - C07,112866,1644,769.12,2526.53,TikTok
2025-06-28,Retargeting,CA,TikTok - Retargeting - C07,177379,2721,1610.62,4306.9,TikTok
2025-06-29,Retargeting,CA,TikTok - Retargeting - C07,93161,1503,802.06,2555.17,TikTok
2025-06-30,Retargeting,CA,TikTok - Retargeting - C07,108782,1698,871.18,2367.06,TikTok
2025-07-01,Retargeting,CA,TikTok - Retargeting - C07,124863,2180,526.68,1812.25,TikTok
2025-07-02,Retargeting,CA,TikTok - Retargeting - C07,211840,3082,1603.41,5030.85,TikTok
2025-07-03,Retargeting,CA,TikTok - Retargeting - C07,203670,3498,2224.23,6022.81,TikTok
2025-07-04,Retargeting,CA,TikTok - Retargeting - C07,121024,1934,714.02,2092.16,TikTok
2025-07-05,Retargeting,CA,TikTok - Retargeting - C07,177923,2634,1345.05,4582.08,TikTok
2025-07-06,Retargeting,CA,TikTok - Retargeting - C07,239759,3896,2869.48,9361.77,TikTok
2025-07-07,Retargeting,CA,TikTok - Retargeting - C07,91199,1356,1028.45,3165.87,TikTok
2025-07-08,Retargeting,CA,TikTok - Retargeting - C07,122148,1861,712.13,2038.08,TikTok
2025-07-09,Retargeting,CA,TikTok - Retargeting - C07,102394,1681,1132.11,3420.93,TikTok
2025-07-10,Retargeting,CA,TikTok - Retargeting - C07,75278,1111,568.5,1582.89,TikTok
2025-07-11,Retargeting,CA,TikTok - Retargeting - C07,103498,1791,960.05,2706.43,TikTok
2025-07-12,Retargeting,CA,TikTok - Retargeting - C07,235531,4027,1301.87,3350.34,TikTok
2025-07-13,Retargeting,CA,TikTok - Retargeting - C07,218222,3173,2386.12,7032.74,TikTok
2025-07-14,Retargeting,CA,TikTok - Retargeting - C07,172928,2780,1818.1,5720.07,TikTok
2025-07-15,Retargeting,CA,TikTok - Retargeting - C07,73923,1131,352.67,1070.63,TikTok
2025-07-16,Retargeting,CA,TikTok - Retargeting - C07,112880,1792,1155.21,3727.19,TikTok
2025-07-17,Retargeting,CA,TikTok - Retargeting - C07,103576,1632,776.08,2241.25,TikTok
2025-07-18,Retargeting,CA,TikTok - Retargeting - C07,111228,1695,658.83,1757.08,TikTok
2025-07-19,Retargeting,CA,TikTok - Retargeting - C07,131337,2122,1218.04,3602.94,TikTok
2025-07-20,Retargeting,CA,TikTok - Retargeting - C07,213324,3141,1479.6,4943.86,TikTok
2025-07-21,Retargeting,CA,TikTok - Retargeting - C07,93573,1618,1036.16,3564.12,TikTok
2025-07-22,Retargeting,CA,TikTok - Retargeting - C07,143698,2217,583.13,1925.67,TikTok
2025-07-23,Retargeting,CA,TikTok - Retargeting - C07,111544,1961,478.46,1580.56,TikTok
2025-07-24,Retargeting,CA,TikTok - Retargeting - C07,139182,2306,740.08,2139.91,TikTok
2025-07-25,Retargeting,CA,TikTok - Retargeting - C07,130011,2202,1346.86,3890.5,TikTok
2025-07-26,Retargeting,CA,TikTok - Retargeting - C07,198867,3330,1416.72,5025.24,TikTok
2025-07-27,Retargeting,CA,TikTok - Retargeting - C07,101063,1549,833.53,2820.29,TikTok
2025-07-28,Retargeting,CA,TikTok - Retargeting - C07,176329,3062,1262.28,4411.31,TikTok
2025-07-29,Retargeting,CA,TikTok - Retargeting - C07,105163,1792,1135.56,3483.73,TikTok
2025-07-30,Retargeting,CA,TikTok - Retargeting - C07,114481,1731,546.91,1586.62,TikTok
2025-07-31,Retargeting,CA,TikTok - Retargeting - C07,149349,2210,1353.37,3904.94,TikTok
2025-08-01,Retargeting,CA,TikTok - Retargeting - C07,139758,2055,527.39,1551.96,TikTok
2025-08-02,Retargeting,CA,TikTok - Retargeting - C07,153286,2497,1081.96,3681.02,TikTok
2025-08-03,Retargeting,CA,TikTok - Retargeting - C07,302820,4933,3190.49,9315.1,TikTok
2025-08-04,Retargeting,CA,TikTok - Retargeting - C07,112260,1833,475.46,1318.06,TikTok
2025-08-05,Retargeting,CA,TikTok - Retargeting - C07,186525,2936,2149.58,6308.36,TikTok
2025-08-06,Retargeting,CA,TikTok - Retargeting - C07,163140,2640,1127.47,2983.4,TikTok
2025-08-07,Retargeting,CA,TikTok - Retargeting - C07,254781,3747,1313.25,4177.91,TikTok
2025-08-08,Retargeting,CA,TikTok - Retargeting - C07,155483,2688,701.29,2507.11,TikTok
2025-08-09,Retargeting,CA,TikTok - Retargeting - C07,154762,2459,1519.82,4868.37,TikTok
2025-08-10,Retargeting,CA,TikTok - Retargeting - C07,112632,1920,1132.81,3459.25,TikTok
2025-08-11,Retargeting,CA,TikTok - Retargeting - C07,134972,2247,1102.11,3254.46,TikTok
2025-08-12,Retargeting,CA,TikTok - Retargeting - C07,130177,2255,1405.82,4740.89,TikTok
2025-08-13,Retargeting,CA,TikTok - Retargeting - C07,113226,1778,497.08,1491.29,TikTok
2025-08-14,Retargeting,CA,TikTok - Retargeting - C07,62665,988,423.84,1192.71,TikTok
2025-08-15,Retargeting,CA,TikTok - Retargeting - C07,109015,1775,923.55,2392.21,TikTok
2025-08-16,Retargeting,CA,TikTok - Retargeting - C07,97092,1524,799.52,2126.43,TikTok
